STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/21/1949,0,0,0,69,53,66,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/22/1949,0.64,0,0,75,52,75,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/23/1949,1.1,0,0,77,61,76,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/24/1949,0,0,0,83,54,81,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/25/1949,0.73,0,0,82,55,68,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/26/1949,0.03,0,0,68,45,65,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/27/1949,0.15,0,0,68,44,65,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/28/1949,0.18,0,0,68,48,68,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/29/1949,0,0,0,68,41,67,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/30/1949,0,0,0,73,42,73,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/31/1949,0,0,0,81,50,79,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/1/1949,0,0,0,81,50,79,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/2/1949,0,0,0,80,49,77,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/3/1949,0,0,0,78,45,76,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/4/1949,0,0,0,82,50,81,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/5/1949,0,0,0,86,63,86,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/6/1949,0,0,0,87,61,87,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/7/1949,0,0,0,88,60,74,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/8/1949,0,0,0,75,49,72,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/9/1949,0,0,0,78,44,77,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/10/1949,0,0,0,78,54,77,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/11/1949,0,0,0,86,65,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/12/1949,0,0,0,91,67,90,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/13/1949,0,0,0,91,68,88,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/14/1949,0,0,0,90,67,89,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/15/1949,0,0,0,89,63,87,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/16/1949,0.6,0,0,88,65,75,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/17/1949,0.66,0,0,79,69,75,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/18/1949,0.35,0,0,75,69,74,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/19/1949,0.09,0,0,85,70,81,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/20/1949,0,0,0,85,70,85,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/21/1949,0,0,0,94,71,92,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/22/1949,0,0,0,93,72,89,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/23/1949,0,0,0,90,60,86,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/24/1949,0,0,0,92,62,91,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/25/1949,0,0,0,91,75,86,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/26/1949,0.35,0,0,95,73,92,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/27/1949,0,0,0,94,75,90,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/28/1949,0,0,0,91,72,74,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/29/1949,0.25,0,0,76,65,75,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/30/1949,0,0,0,76,65,76,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/1/1949,0,0,0,81,58,77,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/2/1949,0,0,0,85,67,85,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/3/1949,0,0,0,92,65,90,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/4/1949,0,0,0,95,71,94,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/5/1949,0,0,0,99,75,99,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/6/1949,0,0,0,99,76,97,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/7/1949,0.13,0,0,98,70,72,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/8/1949,0.02,0,0,85,65,84,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/9/1949,0,0,0,85,62,83,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/10/1949,0.03,0,0,83,67,80,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/11/1949,0,0,0,89,68,88,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/12/1949,1.21,0,0,88,71,83,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/13/1949,0.45,0,0,83,71,80,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/14/1949,0.38,0,0,87,69,82,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/15/1949,0.39,0,0,86,68,86,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/16/1949,0.01,0,0,87,72,81,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/17/1949,0.33,0,0,85,72,85,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/18/1949,0,0,0,89,73,87,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/19/1949,0,0,0,89,73,88,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/20/1949,0,0,0,91,73,91,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/21/1949,0,0,0,93,75,88,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/22/1949,0,0,0,95,71,94,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/23/1949,0,0,0,95,76,93,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/24/1949,0,0,0,93,62,88,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/25/1949,0,0,0,95,68,95,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/26/1949,0,0,0,96,75,91,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/27/1949,0,0,0,97,73,95,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/28/1949,0,0,0,97,76,96,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/29/1949,0,0,0,98,77,97,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/30/1949,0,0,0,98,76,96,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/31/1949,0.13,0,0,96,70,81,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/1/1949,0,0,0,87,65,85,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/2/1949,0,0,0,89,69,89,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/3/1949,0.01,0,0,92,70,89,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/4/1949,0.84,0,0,92,72,85,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/5/1949,0.12,0,0,88,71,86,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/6/1949,0,0,0,90,63,85,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/7/1949,0,0,0,90,67,88,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/8/1949,0,0,0,92,65,91,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/9/1949,0,0,0,95,69,94,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/10/1949,0,0,0,98,72,98,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/11/1949,0,0,0,99,69,97,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/12/1949,0,0,0,98,72,93,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/13/1949,0.78,0,0,93,69,84,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/14/1949,0.01,0,0,84,71,81,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/15/1949,0.05,0,0,81,65,74,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/16/1949,0,0,0,87,63,86,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/17/1949,0,0,0,86,64,81,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/18/1949,1.2,0,0,81,62,71,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/19/1949,0,0,0,82,61,79,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/20/1949,0,0,0,79,53,73,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/21/1949,0,0,0,81,53,79,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/22/1949,0,0,0,83,54,80,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/23/1949,0,0,0,82,62,81,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/24/1949,0,0,0,89,70,88,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/25/1949,0,0,0,89,65,81,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/26/1949,0,0,0,87,63,87,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/27/1949,0,0,0,95,70,93,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/28/1949,0,0,0,93,71,85,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/29/1949,1.02,0,0,85,69,85,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/30/1949,0,0,0,87,61,87,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/31/1949,0,0,0,88,63,82,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/1/1949,0,0,0,82,64,81,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/2/1949,0,0,0,82,47,75,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/3/1949,0,0,0,82,52,78,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/4/1949,0,0,0,85,57,83,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/5/1949,0,0,0,91,64,89,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/6/1949,0,0,0,90,68,85,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/7/1949,0,0,0,85,58,65,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/8/1949,0.08,0,0,81,57,78,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/9/1949,0,0,0,80,51,70,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/10/1949,0,0,0,75,42,74,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/11/1949,0,0,0,78,43,76,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/12/1949,0,0,0,78,57,74,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/13/1949,1.71,0,0,83,64,83,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/14/1949,0.18,0,0,83,65,81,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/15/1949,0,0,0,82,62,81,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/16/1949,0.07,0,0,82,58,71,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/17/1949,0,0,0,81,56,80,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/18/1949,0,0,0,85,58,85,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/19/1949,0.18,0,0,86,66,85,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/20/1949,0,0,0,85,59,72,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/21/1949,0,0,0,75,46,74,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/22/1949,0,0,0,82,55,81,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/23/1949,1.31,0,0,82,52,67,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/24/1949,0,0,0,68,46,67,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/25/1949,0,0,0,70,42,68,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/26/1949,0,0,0,72,41,69,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/27/1949,0.01,0,0,69,48,69,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/28/1949,0,0,0,79,60,78,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/29/1949,0.61,0,0,78,50,59,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/30/1949,0,0,0,79,49,78,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/1/1949,0,0,0,78,43,76,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/2/1949,0,0,0,77,46,71,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/3/1949,0,0,0,74,44,70,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/4/1949,0,0,0,80,52,75,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/5/1949,0,0,0,81,61,76,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/6/1949,0,0,0,77,60,74,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/7/1949,0.11,0,0,76,65,75,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/8/1949,0,0,0,84,61,82,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/9/1949,0,0,0,85,68,84,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/10/1949,0,0,0,87,62,85,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/11/1949,0,0,0,87,62,84,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/12/1949,0,0,0,85,62,83,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/13/1949,0.06,0,0,83,54,55,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/14/1949,0.14,0,0,65,53,63,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/15/1949,0.01,0,0,73,60,71,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/16/1949,0,0,0,71,55,65,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/17/1949,0,0,0,65,47,61,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/18/1949,0,0,0,69,54,63,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/19/1949,0,0,0,72,55,67,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/20/1949,0,0,0,76,45,74,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/21/1949,0,0,0,82,41,79,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/22/1949,0,0,0,82,53,77,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/23/1949,0.09,0,0,77,50,71,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/24/1949,0,0,0,71,46,65,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/25/1949,0.09,0,0,69,46,50,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/26/1949,0.61,0,0,69,48,66,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/27/1949,0,0,0,67,35,55,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/28/1949,0,0,0,58,33,56,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/29/1949,1.54,0,0,62,46,61,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/30/1949,0.08,0,0,62,56,61,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/31/1949,0.63,0,0,69,57,65,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/1/1949,0,0,0,65,45,46,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/2/1949,0.24,0,0,62,36,58,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/3/1949,0,0,0,59,37,54,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/4/1949,0,0,0,54,42,48,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/5/1949,0,0,0,48,36,45,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/6/1949,0,0,0,51,28,48,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/7/1949,0,0,0,68,42,65,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/8/1949,0,0,0,75,41,72,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/9/1949,0,0,0,75,39,70,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/10/1949,0,0,0,75,39,70,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/11/1949,0,0,0,78,40,77,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/12/1949,0,0,0,77,48,61,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/13/1949,0,0,0,73,52,67,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/14/1949,0.26,0,0,67,49,65,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/15/1949,0,0,0,65,35,59,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/16/1949,0,0,0,60,32,53,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/17/1949,0,0,0,53,29,46,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/18/1949,0,0,0,46,37,45,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/19/1949,0,0,0,53,32,45,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/20/1949,0,0,0,69,43,63,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/21/1949,0,0,0,63,42,46,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/22/1949,0,0,0,46,29,36,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/23/1949,0,0,0,56,24,54,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/24/1949,0,0,0,58,32,54,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/25/1949,0,0,0,54,41,43,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/26/1949,0,0,0,43,28,36,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/27/1949,0,0,0,49,26,43,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/28/1949,0,0,0,45,24,42,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/29/1949,0.3,0,0,59,36,56,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/30/1949,0,0,0,59,37,56,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/1/1949,0,0,0,56,39,46,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/2/1949,0,0,0,49,31,43,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/3/1949,0,0,0,43,29,39,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/4/1949,0,0,0,51,19,49,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/5/1949,0.02,0,0,49,35,45,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/6/1949,0,0,0,49,30,46,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/7/1949,0,0,0,62,38,58,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/8/1949,0,0,0,58,35,39,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/9/1949,0,0,0,39,28,33,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/10/1949,0,0,0,41,19,40,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/11/1949,0.05,0,0,43,35,42,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/12/1949,0.22,0,0,56,39,56,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/13/1949,0.4,0,0,62,42,43,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/14/1949,0,0,0,43,33,37,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/15/1949,0,0,0,37,29,34,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/16/1949,0,0,0,36,16,33,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/17/1949,0,0,0,46,15,44,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/18/1949,0.24,0,0,44,30,44,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/19/1949,0.18,0,0,60,43,57,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/20/1949,0,0,0,57,38,51,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/21/1949,0,0,0,62,39,57,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/22/1949,0,0,0,68,47,65,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/23/1949,0.31,0,0,65,34,38,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/24/1949,0,0,0,43,25,38,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/25/1949,0,0,0,44,20,42,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/26/1949,0,0,0,54,32,53,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/27/1949,0.35,0,0,64,47,63,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/28/1949,0,0,0,64,40,50,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/29/1949,0,0,0,54,37,51,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/30/1949,0,0,0,51,,39,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/31/1949,0,0,0,44,,43,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/1/1950,0,0,0,53,,48,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/2/1950,0,0,0,58,,56,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/3/1950,0.07,0,0,59,,59,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/4/1950,0.02,0,0,71,,69,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/5/1950,0,0,0,70,,65,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/6/1950,0,0,0,74,52,70,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/7/1950,0,0,0,70,,41,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/8/1950,0,0,0,41,,37,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/9/1950,0,0,0,52,30,52,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/10/1950,0.02,0,0,70,50,68,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/11/1950,0,0,0,69,45,49,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/12/1950,0,0,0,49,37,33,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/13/1950,0.39,0,0,47,32,47,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/14/1950,0,0,0,64,41,59,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/15/1950,0,0,0,59,31,48,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/16/1950,0.12,0,0,52,43,43,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/17/1950,0,0,0,45,28,43,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/18/1950,0,0,0,64,35,60,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/19/1950,0.12,0,0,60,22,34,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/20/1950,0,0,0,36,20,34,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/21/1950,0,0,0,43,26,42,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/22/1950,0,0,0,53,33,50,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/23/1950,0,0,0,63,40,61,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/24/1950,0.01,0,0,75,45,72,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/25/1950,0,0,0,77,55,74,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/26/1950,0,0,0,80,59,77,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/27/1950,0.28,0,0,77,39,43,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/28/1950,0,0,0,51,23,43,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/29/1950,0.5,0,0,60,37,59,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/30/1950,0.3,0,0,59,39,39,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/31/1950,0.25,0,0,41,32,41,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/1/1950,0.52,0,0,41,35,35,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/2/1950,0.36,0,0,47,35,46,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/3/1950,0.21,0,0,46,32,39,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/4/1950,0,0,0,48,28,46,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/5/1950,0,0,0,48,23,48,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/6/1950,0.03,0,0,49,33,49,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/7/1950,0,0,0,49,43,44,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/8/1950,0,0,0,45,22,42,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/9/1950,0.48,0,0,54,37,54,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/10/1950,0.18,0,0,54,37,38,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/11/1950,0,0,0,56,37,56,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/12/1950,0,0,0,56,40,56,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/13/1950,0.06,0,0,56,40,41,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/14/1950,0.37,0,0,45,37,45,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/15/1950,0.29,0,0,52,40,51,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/16/1950,0.01,0,0,51,36,42,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/17/1950,0,0,0,42,32,39,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/18/1950,0,0,0,48,30,48,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/19/1950,0,0,0,48,32,41,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/20/1950,0,0,0,42,17,27,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/21/1950,0,0,0,39,15,37,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/22/1950,0.05,0,0,47,32,47,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/23/1950,0.09,0,0,54,37,42,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/24/1950,0,0,0,55,30,55,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/25/1950,0,0,0,55,26,33,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/26/1950,0,0,0,33,20,30,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/27/1950,0,0,0,34,19,33,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/28/1950,0,0,0,39,16,39,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/1/1950,0,,,54,38,48,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/2/1950,0,,,48,22,25,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/3/1950,0,,,34,14,32,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/4/1950,0,,,43,18,42,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/5/1950,0,,,63,20,62,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/6/1950,0,,,62,30,54,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/7/1950,0,,,54,,43,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/8/1950,0.2,,,56,,56,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/9/1950,0,,,56,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/10/1950,0,,,,,45,
